Row ID,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
124,IND-20D37BO2,12-10-2023,14-10-2023,CUST-IN-784795,Rohit Singh,Consumer,India,Bhubaneswar,Odisha,751001,East,OFF-HV-78586837,Electronics,Phones,Laptop,68.04,7,0,19.7316
125,IND-YZO3F2H0,30-11-2024,01-12-2024,CUST-IN-465164,Amit Das,Home Office,India,Bhubaneswar,Odisha,751001,East,TEC-KE-36248150,Stationery,Chairs,Marker Pack,600.558,3,0.3,-8.5794
126,IND-IFRCH7U3,09-01-2025,12-01-2025,CUST-IN-391866,Rahul Das,Consumer,India,Kolkata,West Bengal,700001,East,FUR-DD-00970245,Stationery,Tables,Notebook,617.7,6,0.5,-407.682
127,IND-DRU8AI4S,03-05-2023,06-05-2023,CUST-IN-867226,Kavya Singh,Consumer,India,Kolkata,West Bengal,700001,East,OFF-NN-60719176,Furniture,Binders,Wooden Table,2.388,2,0.7,-1.8308
128,IND-85976WUA,01-11-2024,04-11-2024,CUST-IN-894406,Amit Iyer,Consumer,India,Kochi,Kerala,682001,South,OFF-KM-42945385,Stationery,Storage,Desk Organizer,243.992,7,0.2,30.499
129,IND-ZRPM2ZO7,23-07-2023,27-07-2023,CUST-IN-822028,Vikram Iyer,Home Office,India,Delhi,Delhi,110001,North,TEC-YS-66832812,Electronics,Chairs,Wireless Mouse,81.424,2,0.2,-9.1602
130,IND-SILDEIH6,22-02-2024,23-02-2024,CUST-IN-893397,Rahul Das,Home Office,India,Delhi,Delhi,110001,North,OFF-PO-22601665,Stationery,Furnishings,Marker Pack,238.56,3,0,26.2416
131,IND-6698CW4F,20-07-2023,24-07-2023,CUST-IN-276713,Neha Singh,Corporate,India,Lucknow,Uttar Pradesh,226001,North,OFF-HJ-98242164,Stationery,Phones,Desk Organizer,59.97,5,0.4,-11.994
132,IND-TP5O7BE1,17-02-2024,22-02-2024,CUST-IN-608856,Kavya Iyer,Corporate,India,Kochi,Kerala,682001,South,FUR-MY-44571981,Furniture,Paper,Bookshelf,78.304,2,0.2,29.364
133,IND-JI6HALIE,29-12-2024,03-01-2025,CUST-IN-775342,Vikram Khan,Corporate,India,Delhi,Delhi,110001,North,FUR-EP-24107663,Stationery,Fasteners,Marker Pack,21.456,9,0.2,6.9732
134,IND-IREL740D,31-10-2024,02-11-2024,CUST-IN-815079,Rohit Gupta,Consumer,India,Delhi,Delhi,110001,North,TEC-GA-27922646,Electronics,Paper,Keyboard,20.04,3,0,9.6192
135,IND-1C2IQ8RY,09-09-2025,13-09-2025,CUST-IN-694674,Anjali Nair,Consumer,India,Ahmedabad,Gujarat,380001,West,FUR-PA-63126877,Electronics,Paper,Monitor,35.44,1,0,16.6568
136,IND-2SWCXOSL,03-08-2023,06-08-2023,CUST-IN-815913,Rohit Reddy,Consumer,India,Delhi,Delhi,110001,North,OFF-CG-01720558,Furniture,Art,Office Chair,11.52,4,0,3.456
137,IND-ZLVD240T,20-11-2023,22-11-2023,CUST-IN-374840,Amit Das,Consumer,India,Lucknow,Uttar Pradesh,226001,North,TEC-SF-92607812,Stationery,Fasteners,Marker Pack,4.02,2,0,1.9698
138,IND-8BC421X6,14-04-2024,18-04-2024,CUST-IN-926964,Sneha Iyer,Consumer,India,Hyderabad,Telangana,500001,South,OFF-NW-45462436,Furniture,Binders,Sofa Set,76.176,3,0.2,26.6616
139,IND-9KHBABGW,16-09-2024,21-09-2024,CUST-IN-803577,Rahul Khan,Consumer,India,Mumbai,Maharashtra,400001,West,FUR-YI-72159997,Stationery,Supplies,Desk Organizer,65.88,6,0,18.4464
140,IND-OS02470J,11-01-2024,16-01-2024,CUST-IN-775848,Kavya Patel,Consumer,India,Ahmedabad,Gujarat,380001,West,TEC-DN-84835495,Furniture,Furnishings,Office Chair,43.12,14,0,20.6976
141,IND-NVVDDUWF,15-06-2025,17-06-2025,CUST-IN-381143,Anjali Gupta,Corporate,India,Pune,Maharashtra,411001,West,TEC-AL-91323027,Electronics,Furnishings,Monitor,82.8,2,0.2,10.35
142,IND-YX262IHS,13-02-2025,14-02-2025,CUST-IN-028230,Anjali Das,Corporate,India,Bengaluru,Karnataka,560001,South,FUR-NP-07270938,Stationery,Art,Pen Set,8.82,3,0,2.3814
143,IND-EQN53IA4,10-12-2023,11-12-2023,CUST-IN-314327,Kavya Mehta,Corporate,India,Hyderabad,Telangana,500001,South,FUR-DG-35306327,Stationery,Envelopes,Desk Organizer,10.86,3,0,5.1042
144,IND-PN2LMC8U,11-07-2025,16-07-2025,CUST-IN-004249,Rahul Das,Corporate,India,Kolkata,West Bengal,700001,East,TEC-MA-55603308,Electronics,Paper,Keyboard,143.7,3,0,68.976
145,IND-ZV9E43GQ,01-10-2024,06-10-2024,CUST-IN-840431,Neha Reddy,Consumer,India,Jaipur,Rajasthan,302001,North,FUR-MC-33932570,Furniture,Appliances,Bookshelf,839.43,3,0,218.2518
146,IND-UFUJ6P19,30-01-2025,01-02-2025,CUST-IN-256681,Vikram Singh,Consumer,India,Pune,Maharashtra,411001,West,OFF-BD-71201425,Furniture,Storage,Wooden Table,671.93,7,0,20.1579
147,IND-PDBD0S8O,26-01-2024,27-01-2024,CUST-IN-725446,Arjun Gupta,Home Office,India,Ahmedabad,Gujarat,380001,West,FUR-TL-89659983,Electronics,Furnishings,Laptop,93.888,4,0.2,12.9096
148,IND-UBDP956S,07-05-2024,12-05-2024,CUST-IN-719957,Sneha Nair,Corporate,India,Hyderabad,Telangana,500001,South,TEC-OT-08990064,Electronics,Phones,Keyboard,384.45,11,0,103.8015
149,IND-A7O9M0YT,25-10-2025,29-10-2025,CUST-IN-800319,Sneha Patel,Corporate,India,Kolkata,West Bengal,700001,East,FUR-SZ-57827090,Electronics,Phones,Wireless Mouse,149.97,3,0,5.9988
150,IND-01527YJF,13-08-2025,16-08-2025,CUST-IN-402377,Arjun Sharma,Corporate,India,Delhi,Delhi,110001,North,OFF-BK-43671017,Furniture,Chairs,Sofa Set,1951.84,8,0,585.552
151,IND-7AK5LW01,20-08-2023,21-08-2023,CUST-IN-592521,Neha Khan,Corporate,India,Kolkata,West Bengal,700001,East,FUR-YT-34783043,Stationery,Binders,Notebook,171.55,5,0,80.6285
152,IND-G1IZHQKD,06-04-2024,09-04-2024,CUST-IN-715615,Rahul Gupta,Home Office,India,Delhi,Delhi,110001,North,FUR-QV-26681938,Stationery,Appliances,Desk Organizer,157.92,5,0.2,17.766
153,IND-OEGG0JBP,11-02-2023,15-02-2023,CUST-IN-846508,Arjun Singh,Home Office,India,Jaipur,Rajasthan,302001,North,TEC-WX-90444307,Furniture,Phones,Sofa Set,203.184,2,0.2,15.2388
154,IND-XAFYK7T0,01-12-2023,03-12-2023,CUST-IN-567210,Amit Reddy,Corporate,India,Lucknow,Uttar Pradesh,226001,North,OFF-UE-76024474,Electronics,Paper,Keyboard,58.38,7,0,26.271
155,IND-GBIGVCEY,31-01-2025,05-02-2025,CUST-IN-937464,Sneha Das,Corporate,India,Mumbai,Maharashtra,400001,West,OFF-KD-59340441,Stationery,Paper,Pen Set,105.52,4,0,48.5392
156,IND-AGZRTXZS,28-01-2023,31-01-2023,CUST-IN-040282,Vikram Nair,Corporate,India,Bhubaneswar,Odisha,751001,East,TEC-MQ-93950014,Electronics,Storage,Laptop,80.88,6,0,21.0288
157,IND-214VMQAV,22-01-2024,24-01-2024,CUST-IN-858173,Sneha Patel,Home Office,India,Bengaluru,Karnataka,560001,South,FUR-GZ-93064583,Furniture,Art,Sofa Set,6.63,3,0,1.7901
158,IND-ETBGKN0G,25-06-2023,27-06-2023,CUST-IN-039891,Priya Mehta,Consumer,India,Jaipur,Rajasthan,302001,North,FUR-OF-49208066,Furniture,Chairs,Wooden Table,457.568,2,0.2,51.4764
159,IND-AHI3C5FQ,30-04-2023,04-05-2023,CUST-IN-916786,Rohit Das,Consumer,India,Bhubaneswar,Odisha,751001,East,OFF-WZ-31720108,Furniture,Labels,Sofa Set,14.62,2,0,6.8714
160,IND-T68WE8EG,18-05-2025,22-05-2025,CUST-IN-527968,Amit Nair,Consumer,India,Hyderabad,Telangana,500001,South,OFF-CU-39205447,Electronics,Phones,Laptop,944.93,7,0,236.2325
161,IND-GYJA03CK,03-03-2023,07-03-2023,CUST-IN-102054,Anjali Iyer,Consumer,India,Mumbai,Maharashtra,400001,West,TEC-HK-24724662,Furniture,Paper,Sofa Set,5.98,1,0,2.691
162,IND-HQOHK6XC,17-07-2024,20-07-2024,CUST-IN-408295,Rahul Khan,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-JP-72936713,Stationery,Accessories,Marker Pack,54.384,2,0.2,1.3596
163,IND-F58BVQ9B,28-11-2023,03-12-2023,CUST-IN-342771,Anjali Reddy,Consumer,India,Kochi,Kerala,682001,South,OFF-SI-68487985,Stationery,Envelopes,Pen Set,28.4,5,0,13.348
164,IND-L33YY8DP,22-06-2025,26-06-2025,CUST-IN-855450,Priya Singh,Consumer,India,Mumbai,Maharashtra,400001,West,TEC-WF-33770711,Stationery,Binders,Pen Set,27.68,2,0.2,9.688
165,IND-BVAHH717,17-06-2024,21-06-2024,CUST-IN-682681,Rohit Gupta,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-UM-76745399,Electronics,Art,Laptop,9.936,3,0.2,2.7324
166,IND-9JI11U2A,14-09-2024,19-09-2024,CUST-IN-688652,Neha Patel,Consumer,India,Delhi,Delhi,110001,North,TEC-CK-51167249,Stationery,Machines,Pen Set,8159.952,8,0.4,-1359.992
167,IND-KXJLCE7U,16-02-2025,19-02-2025,CUST-IN-761228,Vikram Khan,Consumer,India,Lucknow,Uttar Pradesh,226001,North,FUR-SX-47052111,Electronics,Storage,Wireless Mouse,275.928,3,0.2,-58.6347
168,IND-R4VG4964,21-02-2025,23-02-2025,CUST-IN-400123,Neha Das,Consumer,India,Jaipur,Rajasthan,302001,North,FUR-WF-98618794,Electronics,Chairs,Laptop,1740.06,9,0.3,-24.858
169,IND-43P4XWVD,07-11-2023,10-11-2023,CUST-IN-255702,Vikram Iyer,Consumer,India,Bengaluru,Karnataka,560001,South,FUR-BQ-92136792,Furniture,Art,Wooden Table,32.064,6,0.2,6.8136
170,IND-1OUU4KBP,13-12-2025,16-12-2025,CUST-IN-605525,Kavya Gupta,Consumer,India,Bengaluru,Karnataka,560001,South,FUR-II-34807239,Stationery,Appliances,Notebook,177.98,5,0.8,-453.849
171,IND-B62EU860,31-08-2023,03-09-2023,CUST-IN-911055,Anjali Mehta,Consumer,India,Pune,Maharashtra,411001,West,TEC-VZ-10880647,Furniture,Phones,Wooden Table,143.976,3,0.2,8.9985
172,IND-DXPKXTYD,04-06-2024,08-06-2024,CUST-IN-055911,Kavya Patel,Consumer,India,Delhi,Delhi,110001,North,OFF-YZ-74176819,Stationery,Paper,Pen Set,20.94,3,0,9.8418
173,IND-Z1QVHGA8,25-12-2023,29-12-2023,CUST-IN-113294,Rohit Reddy,Consumer,India,Jaipur,Rajasthan,302001,North,TEC-AE-34062802,Furniture,Paper,Sofa Set,110.96,2,0,53.2608
174,IND-KRFUBC09,22-03-2024,27-03-2024,CUST-IN-980240,Arjun Mehta,Consumer,India,Hyderabad,Telangana,500001,South,OFF-ZS-36236205,Stationery,Chairs,Notebook,340.144,7,0.2,21.259
175,IND-BML796ER,24-11-2024,25-11-2024,CUST-IN-743058,Vikram Gupta,Corporate,India,Bhubaneswar,Odisha,751001,East,FUR-LK-48288362,Stationery,Appliances,Marker Pack,52.448,2,0.8,-131.12
176,IND-7L4U2BTD,29-01-2024,01-02-2024,CUST-IN-052755,Sneha Reddy,Corporate,India,Ahmedabad,Gujarat,380001,West,FUR-CH-16242830,Furniture,Labels,Sofa Set,20.16,4,0.2,6.552
177,IND-36JSH3EB,08-04-2024,13-04-2024,CUST-IN-473886,Sneha Das,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-QY-27916463,Furniture,Appliances,Wooden Table,97.264,4,0.8,-243.16
178,IND-YUE6Q16F,23-08-2025,25-08-2025,CUST-IN-894141,Vikram Das,Consumer,India,Mumbai,Maharashtra,400001,West,TEC-WE-25670023,Stationery,Chairs,Desk Organizer,396.802,7,0.3,-11.3372
179,IND-QS6Y1UKI,10-02-2025,14-02-2025,CUST-IN-407209,Rohit Nair,Consumer,India,Delhi,Delhi,110001,North,TEC-IZ-64113851,Stationery,Supplies,Pen Set,15.88,5,0.2,-3.7715
180,IND-7RK7TIU2,12-12-2025,17-12-2025,CUST-IN-494665,Rohit Nair,Home Office,India,Kochi,Kerala,682001,South,OFF-OG-26431837,Stationery,Art,Marker Pack,3.28,1,0,1.4104
181,IND-X0HNWT0C,18-08-2023,20-08-2023,CUST-IN-588081,Arjun Sharma,Corporate,India,Chennai,Tamil Nadu,600001,South,OFF-RI-49438467,Furniture,Storage,Office Chair,24.816,2,0.2,1.8612
182,IND-H4JP1CCT,25-02-2025,27-02-2025,CUST-IN-002977,Amit Nair,Corporate,India,Ahmedabad,Gujarat,380001,West,TEC-YP-64933332,Furniture,Accessories,Wooden Table,408.744,7,0.2,76.6395
183,IND-ABFMFTPT,02-09-2025,03-09-2025,CUST-IN-019276,Rahul Patel,Home Office,India,Jaipur,Rajasthan,302001,North,OFF-OV-14669443,Electronics,Phones,Monitor,503.96,4,0,131.0296
184,IND-8AVR6GU5,12-07-2024,14-07-2024,CUST-IN-234564,Kavya Iyer,Home Office,India,Chennai,Tamil Nadu,600001,South,TEC-LY-19766745,Electronics,Phones,Keyboard,149.95,5,0,41.986
185,IND-JWFME1EE,11-06-2023,12-06-2023,CUST-IN-508759,Sneha Singh,Home Office,India,Hyderabad,Telangana,500001,South,FUR-YU-49132387,Stationery,Accessories,Marker Pack,29,2,0,7.25
186,IND-OI5EX4TG,30-12-2024,01-01-2025,CUST-IN-238203,Kavya Das,Consumer,India,Jaipur,Rajasthan,302001,North,TEC-AL-96369078,Electronics,Binders,Monitor,7.16,2,0,3.4368
187,IND-PHRZ951Y,06-08-2023,11-08-2023,CUST-IN-027044,Vikram Sharma,Home Office,India,Ahmedabad,Gujarat,380001,West,FUR-WI-35067770,Stationery,Accessories,Pen Set,176.8,8,0,22.984
188,IND-QKBPRK5R,03-01-2024,04-01-2024,CUST-IN-037883,Arjun Singh,Corporate,India,Delhi,Delhi,110001,North,TEC-RI-35054279,Stationery,Storage,Notebook,37.224,3,0.2,3.7224
189,IND-33IYSVWT,19-12-2023,24-12-2023,CUST-IN-166516,Neha Patel,Corporate,India,Delhi,Delhi,110001,North,OFF-PV-83332081,Stationery,Paper,Desk Organizer,20.016,3,0.2,6.255
190,IND-VZDWAG0I,26-11-2024,30-11-2024,CUST-IN-591631,Sneha Khan,Home Office,India,Bhubaneswar,Odisha,751001,East,OFF-ZL-04581373,Stationery,Bookcases,Desk Organizer,899.136,4,0.2,112.392
191,IND-OR4AAOPQ,21-10-2024,26-10-2024,CUST-IN-795227,Neha Iyer,Home Office,India,Hyderabad,Telangana,500001,South,OFF-LI-59119024,Stationery,Phones,Desk Organizer,71.76,6,0,20.0928
192,IND-JJRJWCMW,17-05-2025,19-05-2025,CUST-IN-441186,Anjali Khan,Home Office,India,Lucknow,Uttar Pradesh,226001,North,OFF-LC-60250154,Electronics,Paper,Monitor,51.84,8,0,24.8832
193,IND-7L9Z2OYS,14-08-2024,15-08-2024,CUST-IN-967422,Neha Sharma,Home Office,India,Mumbai,Maharashtra,400001,West,FUR-DY-19283797,Stationery,Bookcases,Notebook,626.352,3,0.2,46.9764
194,IND-6EYMUB3S,01-01-2024,06-01-2024,CUST-IN-328939,Arjun Das,Home Office,India,Ahmedabad,Gujarat,380001,West,TEC-LW-44732789,Stationery,Art,Desk Organizer,19.9,5,0,6.567
195,IND-3ZYDNV9H,07-03-2025,09-03-2025,CUST-IN-985991,Sneha Iyer,Corporate,India,Chennai,Tamil Nadu,600001,South,OFF-EV-97955602,Furniture,Envelopes,Wooden Table,14.28,7,0,6.7116
196,IND-9U4V2P0G,23-08-2023,24-08-2023,CUST-IN-047175,Vikram Gupta,Consumer,India,Kochi,Kerala,682001,South,OFF-ZS-47413988,Electronics,Art,Laptop,7.408,2,0.2,1.2038
197,IND-QRYICH41,03-05-2023,07-05-2023,CUST-IN-905990,Rohit Patel,Consumer,India,Mumbai,Maharashtra,400001,West,TEC-JJ-69498386,Furniture,Art,Bookshelf,6.048,3,0.2,1.5876
198,IND-FDH6LWOB,16-03-2024,20-03-2024,CUST-IN-139532,Anjali Iyer,Home Office,India,Jaipur,Rajasthan,302001,North,OFF-KY-89134116,Stationery,Storage,Notebook,46.26,3,0,12.0276
199,IND-F3CZQGAA,20-07-2024,21-07-2024,CUST-IN-537704,Neha Iyer,Corporate,India,Pune,Maharashtra,411001,West,FUR-OD-40883977,Furniture,Binders,Office Chair,2.946,2,0.7,-2.2586
200,IND-PU4B60UV,21-11-2025,26-11-2025,CUST-IN-229634,Rahul Iyer,Corporate,India,Kolkata,West Bengal,700001,East,TEC-GU-14641829,Stationery,Paper,Notebook,16.056,3,0.2,5.8203
201,IND-2GRGRQ7B,22-06-2023,23-06-2023,CUST-IN-837577,Anjali Gupta,Consumer,India,Mumbai,Maharashtra,400001,West,FUR-HA-00179993,Electronics,Paper,Wireless Mouse,21.744,3,0.2,6.795
202,IND-0QMW4G1U,23-10-2023,28-10-2023,CUST-IN-963778,Priya Khan,Consumer,India,Mumbai,Maharashtra,400001,West,OFF-OB-92996822,Electronics,Tables,Laptop,218.75,2,0.5,-161.875
203,IND-6LZRNHT4,15-11-2024,18-11-2024,CUST-IN-729405,Rahul Reddy,Consumer,India,Bengaluru,Karnataka,560001,South,TEC-QX-24400867,Stationery,Appliances,Notebook,2.6,1,0.2,0.2925
204,IND-ZT7OYEI4,19-06-2023,20-06-2023,CUST-IN-161685,Rohit Mehta,Consumer,India,Mumbai,Maharashtra,400001,West,TEC-XG-80314797,Electronics,Appliances,Monitor,66.284,2,0.8,-178.9668
205,IND-MRLGBT7M,10-07-2024,11-07-2024,CUST-IN-518150,Rohit Das,Corporate,India,Ahmedabad,Gujarat,380001,West,FUR-EQ-32233229,Electronics,Furnishings,Laptop,35.168,7,0.2,9.6712
206,IND-FQDI0JX7,17-10-2023,19-10-2023,CUST-IN-867592,Arjun Patel,Consumer,India,Ahmedabad,Gujarat,380001,West,TEC-AI-75030136,Furniture,Phones,Wooden Table,444.768,4,0.2,44.4768
207,IND-3PT81GI9,09-07-2024,12-07-2024,CUST-IN-578449,Sneha Sharma,Consumer,India,Chennai,Tamil Nadu,600001,South,FUR-UO-33087544,Electronics,Storage,Monitor,83.92,4,0,5.8744
208,IND-8DM975F9,30-09-2024,01-10-2024,CUST-IN-397688,Rahul Gupta,Consumer,India,Bhubaneswar,Odisha,751001,East,TEC-CB-00247317,Furniture,Phones,Wooden Table,131.98,2,0,35.6346
209,IND-VU8D01LI,15-04-2025,16-04-2025,CUST-IN-302765,Arjun Singh,Consumer,India,Lucknow,Uttar Pradesh,226001,North,TEC-KT-64054512,Furniture,Binders,Bookshelf,15.92,4,0,7.4824
210,IND-VNTM7Q29,03-12-2024,04-12-2024,CUST-IN-951292,Arjun Singh,Consumer,India,Delhi,Delhi,110001,North,TEC-UM-99536807,Furniture,Fasteners,Bookshelf,52.29,9,0,16.2099
211,IND-B8W7E1TG,10-12-2023,13-12-2023,CUST-IN-905678,Amit Singh,Consumer,India,Delhi,Delhi,110001,North,TEC-KQ-03243468,Furniture,Storage,Office Chair,91.99,1,0,3.6796
212,IND-CMCYWPIG,10-07-2024,14-07-2024,CUST-IN-666046,Vikram Khan,Corporate,India,Kochi,Kerala,682001,South,OFF-II-18335137,Stationery,Accessories,Notebook,20.8,2,0.2,6.5
213,IND-UU3J3KT1,31-12-2023,04-01-2024,CUST-IN-374099,Rahul Reddy,Corporate,India,Kolkata,West Bengal,700001,East,TEC-YZ-44450792,Electronics,Labels,Keyboard,23.68,2,0.2,8.88
214,IND-8PZ3IZBM,26-04-2025,29-04-2025,CUST-IN-321832,Arjun Das,Corporate,India,Bhubaneswar,Odisha,751001,East,OFF-NG-51549180,Electronics,Bookcases,Wireless Mouse,452.45,5,0.5,-244.323
215,IND-JRI2VRSF,21-08-2024,25-08-2024,CUST-IN-990630,Neha Patel,Corporate,India,Jaipur,Rajasthan,302001,North,FUR-JV-61486418,Electronics,Phones,Monitor,62.982,3,0.4,-14.6958
216,IND-0ZVBN1LC,07-03-2024,10-03-2024,CUST-IN-003663,Sneha Reddy,Corporate,India,Mumbai,Maharashtra,400001,West,FUR-RX-14320193,Stationery,Machines,Desk Organizer,1188,9,0.7,-950.4
217,IND-JDL25VJF,26-11-2025,29-11-2025,CUST-IN-072512,Kavya Reddy,Corporate,India,Chennai,Tamil Nadu,600001,South,TEC-GZ-26523597,Electronics,Accessories,Wireless Mouse,89.584,2,0.2,4.4792
218,IND-X396K55G,13-08-2023,17-08-2023,CUST-IN-946837,Vikram Patel,Consumer,India,Chennai,Tamil Nadu,600001,South,OFF-GX-72507086,Electronics,Storage,Keyboard,93.06,6,0,26.0568
219,IND-FCYIJBA4,15-07-2025,16-07-2025,CUST-IN-293941,Rohit Gupta,Consumer,India,Ahmedabad,Gujarat,380001,West,FUR-HC-23584647,Furniture,Phones,Bookshelf,302.376,3,0.2,22.6782
220,IND-S66JJFGI,01-01-2025,06-01-2025,CUST-IN-324182,Vikram Reddy,Consumer,India,Jaipur,Rajasthan,302001,North,FUR-KM-15755498,Furniture,Fasteners,Office Chair,5.584,2,0.2,1.8148
221,IND-MICAFNJ1,11-05-2024,13-05-2024,CUST-IN-681582,Vikram Sharma,Consumer,India,Chennai,Tamil Nadu,600001,South,FUR-YU-82060167,Stationery,Paper,Notebook,22.704,6,0.2,8.2302
222,IND-A8EGT0KG,08-10-2024,12-10-2024,CUST-IN-178785,Arjun Iyer,Consumer,India,Hyderabad,Telangana,500001,South,FUR-UJ-81707343,Electronics,Binders,Monitor,19.776,4,0.7,-13.8432
223,IND-5FFGU2IK,18-05-2025,21-05-2025,CUST-IN-676501,Rahul Das,Consumer,India,Ahmedabad,Gujarat,380001,West,TEC-OF-77229299,Furniture,Furnishings,Wooden Table,72.704,4,0.2,19.0848
224,IND-1ISK1F1I,21-11-2023,25-11-2023,CUST-IN-913585,Anjali Gupta,Consumer,India,Jaipur,Rajasthan,302001,North,TEC-DH-18511002,Furniture,Machines,Office Chair,479.988,4,0.7,-383.9904
225,IND-HYCAN58M,20-03-2025,22-03-2025,CUST-IN-513563,Amit Mehta,Consumer,India,Jaipur,Rajasthan,302001,North,TEC-GA-29035858,Electronics,Art,Keyboard,27.168,2,0.2,2.7168
226,IND-51VNCWQH,13-12-2025,15-12-2025,CUST-IN-762422,Anjali Nair,Corporate,India,Jaipur,Rajasthan,302001,North,FUR-MG-55407246,Furniture,Art,Sofa Set,2.2,1,0,0.968
227,IND-314W6AIW,12-06-2024,17-06-2024,CUST-IN-785813,Kavya Singh,Corporate,India,Pune,Maharashtra,411001,West,TEC-GH-52352981,Electronics,Tables,Keyboard,622.45,5,0,136.939
228,IND-EOTCD1YA,07-06-2023,12-06-2023,CUST-IN-125548,Anjali Nair,Corporate,India,Kolkata,West Bengal,700001,East,OFF-AA-15957082,Electronics,Storage,Keyboard,21.98,1,0,0.2198
229,IND-OXSIDRI0,05-12-2024,08-12-2024,CUST-IN-596431,Amit Patel,Consumer,India,Bhubaneswar,Odisha,751001,East,OFF-TW-79822703,Furniture,Chairs,Bookshelf,161.568,2,0.2,-28.2744
230,IND-MNP8BN7N,14-08-2023,16-08-2023,CUST-IN-610391,Anjali Iyer,Consumer,India,Jaipur,Rajasthan,302001,North,OFF-PI-80242397,Electronics,Chairs,Wireless Mouse,389.696,8,0.2,43.8408
231,IND-RTIW4BL4,21-07-2025,23-07-2025,CUST-IN-038823,Sneha Khan,Corporate,India,Lucknow,Uttar Pradesh,226001,North,TEC-UI-49342178,Furniture,Binders,Wooden Table,18.648,7,0.7,-12.432
232,IND-Y7AVR3FQ,03-10-2024,04-10-2024,CUST-IN-408548,Priya Reddy,Home Office,India,Jaipur,Rajasthan,302001,North,FUR-PN-31097205,Furniture,Tables,Office Chair,233.86,2,0.45,-102.048
233,IND-HGSF20XH,08-09-2024,11-09-2024,CUST-IN-046969,Neha Reddy,Home Office,India,Kolkata,West Bengal,700001,East,FUR-IV-98974766,Stationery,Tables,Notebook,620.6145,3,0.45,-248.2458
234,IND-5I1MFA7Y,17-04-2025,19-04-2025,CUST-IN-533986,Neha Das,Home Office,India,Bhubaneswar,Odisha,751001,East,TEC-LM-32454406,Furniture,Binders,Sofa Set,5.328,2,0.7,-3.552
235,IND-JVYQH9PW,13-07-2024,17-07-2024,CUST-IN-016780,Anjali Khan,Home Office,India,Hyderabad,Telangana,500001,South,OFF-AX-81138727,Electronics,Furnishings,Monitor,258.072,3,0.2,0
236,IND-ZZIOXXO4,09-06-2024,14-06-2024,CUST-IN-964369,Arjun Singh,Home Office,India,Kochi,Kerala,682001,South,TEC-FQ-10516083,Electronics,Accessories,Keyboard,617.976,3,0.2,-7.7247
237,IND-Z0XRJCJN,14-03-2023,19-03-2023,CUST-IN-375755,Amit Patel,Corporate,India,Mumbai,Maharashtra,400001,West,FUR-PA-33298804,Electronics,Paper,Keyboard,10.56,2,0,4.752
238,IND-4X0F6286,02-07-2024,04-07-2024,CUST-IN-456552,Amit Nair,Consumer,India,Jaipur,Rajasthan,302001,North,FUR-YD-97915022,Stationery,Paper,Pen Set,25.92,5,0.2,9.396
239,IND-6J9T7XAI,07-03-2023,10-03-2023,CUST-IN-774847,Sneha Gupta,Consumer,India,Lucknow,Uttar Pradesh,226001,North,TEC-OK-95108361,Stationery,Furnishings,Desk Organizer,419.68,5,0.6,-356.728
240,IND-O82QN39D,02-11-2024,04-11-2024,CUST-IN-378294,Neha Patel,Consumer,India,Mumbai,Maharashtra,400001,West,FUR-FM-99133416,Electronics,Furnishings,Monitor,11.688,3,0.6,-4.6752
241,IND-8I7F12HZ,21-05-2024,26-05-2024,CUST-IN-472724,Sneha Gupta,Consumer,India,Kolkata,West Bengal,700001,East,TEC-KZ-61529748,Furniture,Phones,Wooden Table,31.984,2,0.2,11.1944
242,IND-KX46IZH0,15-11-2024,19-11-2024,CUST-IN-809061,Kavya Patel,Consumer,India,Hyderabad,Telangana,500001,South,FUR-SZ-05070636,Furniture,Tables,Bookshelf,177.225,5,0.5,-120.513
243,IND-CW8CP5UZ,25-10-2025,28-10-2025,CUST-IN-967086,Anjali Mehta,Consumer,India,Jaipur,Rajasthan,302001,North,FUR-ZN-91317154,Stationery,Furnishings,Notebook,4.044,3,0.6,-2.8308
244,IND-S43SPYFV,05-02-2025,06-02-2025,CUST-IN-288999,Arjun Nair,Consumer,India,Kochi,Kerala,682001,South,OFF-IM-73893567,Furniture,Art,Wooden Table,7.408,2,0.2,1.2038
245,IND-UUEF8M3A,05-09-2024,07-09-2024,CUST-IN-154835,Amit Mehta,Home Office,India,Kolkata,West Bengal,700001,East,FUR-KO-63871872,Furniture,Chairs,Wooden Table,2001.86,7,0,580.5394
246,IND-XCDZXZDQ,05-09-2024,06-09-2024,CUST-IN-485194,Neha Patel,Home Office,India,Bhubaneswar,Odisha,751001,East,TEC-JV-10828738,Electronics,Storage,Monitor,166.72,2,0,41.68
247,IND-B771TVRB,15-08-2025,17-08-2025,CUST-IN-340180,Neha Nair,Home Office,India,Jaipur,Rajasthan,302001,North,TEC-NZ-26072282,Furniture,Paper,Wooden Table,47.88,6,0,23.94
